"","id","block","condition","stim","stim_cat","frequency","response","rt","censor"
"21246","12","10","accuracy","5641","nonword","nw_low","nonword",1.937,FALSE
"21247","12","10","accuracy","2244","word","low","word",0.691,FALSE
"21248","12","10","accuracy","4801","nonword","nw_high","nonword",0.64,FALSE
"21249","12","10","accuracy","3572","word","very_low","nonword",0.864,FALSE
"21250","12","10","accuracy","1199","word","high","word",0.526,FALSE
"21251","12","10","accuracy","3663","word","very_low","word",0.964,FALSE
"21252","12","10","accuracy","2753","word","low","word",0.559,FALSE
"21253","12","10","accuracy","5234","nonword","nw_low","word",0.653,FALSE
"21254","12","10","accuracy","6607","nonword","nw_very_low","nonword",0.811,FALSE
"21255","12","10","accuracy","2846","word","low","word",0.709,FALSE
"21256","12","10","accuracy","6647","nonword","nw_very_low","nonword",0.547,FALSE
"21257","12","10","accuracy","1799","word","high","word",0.504,FALSE
"21258","12","10","accuracy","2222","word","low","word",1.437,FALSE
"21259","12","10","accuracy","3477","word","very_low","word",0.572,FALSE
"21260","12","10","accuracy","5188","nonword","nw_low","nonword",1.237,FALSE
"21261","12","10","accuracy","2496","word","low","word",0.623,FALSE
"21262","12","10","accuracy","1515","word","high","word",0.66,FALSE
"21263","12","10","accuracy","4499","nonword","nw_high","nonword",0.696,FALSE
"21264","12","10","accuracy","2389","word","low","word",0.666,FALSE
"21265","12","10","accuracy","6638","nonword","nw_very_low","nonword",0.876,FALSE
"21266","12","10","accuracy","2164","word","low","word",0.871,FALSE
"21267","12","10","accuracy","2618","word","low","word",0.678,FALSE
"21268","12","10","accuracy","2818","word","low","word",0.529,FALSE
"21269","12","10","accuracy","2636","word","low","word",0.709,FALSE
"21270","12","10","accuracy","4406","nonword","nw_high","nonword",0.734,FALSE
"21271","12","10","accuracy","5804","nonword","nw_low","nonword",1.399,FALSE
"21272","12","10","accuracy","4721","nonword","nw_high","nonword",1.008,FALSE
"21273","12","10","accuracy","4102","nonword","nw_high","nonword",0.447,FALSE
"21274","12","10","accuracy","2837","word","low","nonword",0.535,FALSE
"21275","12","10","accuracy","3085","word","very_low","nonword",0.773,FALSE
"21276","12","10","accuracy","3056","word","very_low","word",0.874,FALSE
"21277","12","10","accuracy","3237","word","very_low","word",0.678,FALSE
"21278","12","10","accuracy","6413","nonword","nw_very_low","nonword",0.982,FALSE
"21279","12","10","accuracy","6400","nonword","nw_very_low","nonword",0.56,FALSE
"21280","12","10","accuracy","6632","nonword","nw_very_low","nonword",0.472,FALSE
"21281","12","10","accuracy","3567","word","very_low","nonword",0.379,FALSE
"21282","12","10","accuracy","1811","word","high","word",0.501,FALSE
"21283","12","10","accuracy","1567","word","high","word",0.473,FALSE
"21284","12","10","accuracy","6381","nonword","nw_very_low","nonword",0.677,FALSE
"21285","12","10","accuracy","5336","nonword","nw_low","nonword",0.646,FALSE
"21286","12","10","accuracy","4560","nonword","nw_high","nonword",0.435,FALSE
"21287","12","10","accuracy","2644","word","low","nonword",0.491,FALSE
"21288","12","10","accuracy","6588","nonword","nw_very_low","nonword",0.55,FALSE
"21289","12","10","accuracy","3329","word","very_low","word",0.628,FALSE
"21290","12","10","accuracy","1640","word","high","word",0.51,FALSE
"21291","12","10","accuracy","6156","nonword","nw_very_low","nonword",0.628,FALSE
"21292","12","10","accuracy","6230","nonword","nw_very_low","nonword",0.734,FALSE
"21293","12","10","accuracy","5243","nonword","nw_low","nonword",0.472,FALSE
"21294","12","10","accuracy","1443","word","high","nonword",0.398,FALSE
"21295","12","10","accuracy","4569","nonword","nw_high","nonword",0.531,FALSE
"21296","12","10","accuracy","6490","nonword","nw_very_low","nonword",0.535,FALSE
"21297","12","10","accuracy","5558","nonword","nw_low","nonword",0.478,FALSE
"21298","12","10","accuracy","5110","nonword","nw_low","word",0.66,FALSE
"21299","12","10","accuracy","4693","nonword","nw_high","nonword",0.543,FALSE
"21300","12","10","accuracy","1084","word","high","word",0.728,FALSE
"21301","12","10","accuracy","4103","nonword","nw_high","nonword",0.615,FALSE
"21302","12","10","accuracy","4124","nonword","nw_high","nonword",0.522,FALSE
"21303","12","10","accuracy","5601","nonword","nw_low","nonword",1.418,FALSE
"21304","12","10","accuracy","3219","word","very_low","word",0.61,FALSE
"21305","12","10","accuracy","2352","word","low","word",0.622,FALSE
"21306","12","10","accuracy","1386","word","high","word",0.547,FALSE
"21307","12","10","accuracy","3390","word","very_low","word",0.447,FALSE
"21308","12","10","accuracy","5505","nonword","nw_low","nonword",0.784,FALSE
"21309","12","10","accuracy","4559","nonword","nw_high","nonword",0.596,FALSE
"21310","12","10","accuracy","6560","nonword","nw_very_low","nonword",0.528,FALSE
"21311","12","10","accuracy","5065","nonword","nw_low","nonword",0.534,FALSE
"21312","12","10","accuracy","3594","word","very_low","word",0.616,FALSE
"21313","12","10","accuracy","5629","nonword","nw_low","nonword",0.547,FALSE
"21314","12","10","accuracy","4317","nonword","nw_high","nonword",0.597,FALSE
"21315","12","10","accuracy","1068","word","high","word",0.722,FALSE
"21316","12","10","accuracy","1692","word","high","word",0.616,FALSE
"21317","12","10","accuracy","3454","word","very_low","word",0.579,FALSE
"21318","12","10","accuracy","1187","word","high","word",0.448,FALSE
"21319","12","10","accuracy","5204","nonword","nw_low","nonword",0.703,FALSE
"21320","12","10","accuracy","3535","word","very_low","nonword",0.541,FALSE
"21321","12","10","accuracy","1730","word","high","word",0.637,FALSE
"21322","12","10","accuracy","6034","nonword","nw_very_low","nonword",0.603,FALSE
"21323","12","11","speed","2019","word","low","word",0.592,FALSE
"21324","12","11","speed","5001","nonword","nw_low","nonword",0.466,FALSE
"21325","12","11","speed","4300","nonword","nw_high","nonword",0.56,FALSE
"21326","12","11","speed","4339","nonword","nw_high","nonword",0.721,FALSE
"21327","12","11","speed","1259","word","high","word",0.485,FALSE
"21328","12","11","speed","3636","word","very_low","word",0.497,FALSE
"21329","12","11","speed","6143","nonword","nw_very_low","nonword",0.547,FALSE
"21330","12","11","speed","2134","word","low","word",0.529,FALSE
"21331","12","11","speed","2731","word","low","word",0.628,FALSE
"21332","12","11","speed","3007","word","very_low","word",0.416,FALSE
"21333","12","11","speed","2492","word","low","word",0.51,FALSE
"21334","12","11","speed","4233","nonword","nw_high","word",0.877,FALSE
"21335","12","11","speed","1095","word","high","word",0.587,FALSE
"21336","12","11","speed","6645","nonword","nw_very_low","nonword",0.597,FALSE
"21337","12","11","speed","2597","word","low","word",0.441,FALSE
"21338","12","11","speed","2331","word","low","word",0.628,FALSE
"21339","12","11","speed","1458","word","high","word",0.417,FALSE
"21340","12","11","speed","6312","nonword","nw_very_low","nonword",0.497,FALSE
"21341","12","11","speed","5815","nonword","nw_low","nonword",0.491,FALSE
"21342","12","11","speed","6495","nonword","nw_very_low","nonword",0.554,FALSE
"21343","12","11","speed","4282","nonword","nw_high","nonword",0.447,FALSE
"21344","12","11","speed","1370","word","high","word",0.542,FALSE
"21345","12","11","speed","3723","word","very_low","word",0.467,FALSE
"21346","12","11","speed","4705","nonword","nw_high","nonword",0.577,FALSE
"21347","12","11","speed","4029","nonword","nw_high","nonword",0.566,FALSE
"21348","12","11","speed","2212","word","low","word",0.616,FALSE
"21349","12","11","speed","3675","word","very_low","nonword",0.615,FALSE
"21350","12","11","speed","2722","word","low","word",0.498,FALSE
"21351","12","11","speed","4271","nonword","nw_high","nonword",0.485,FALSE
"21352","12","11","speed","5401","nonword","nw_low","nonword",0.504,FALSE
"21353","12","11","speed","2020","word","low","word",0.51,FALSE
"21354","12","11","speed","1189","word","high","word",0.473,FALSE
"21355","12","11","speed","5233","nonword","nw_low","nonword",0.559,FALSE
"21356","12","11","speed","6325","nonword","nw_very_low","nonword",0.485,FALSE
"21357","12","11","speed","3259","word","very_low","nonword",0.46,FALSE
"21358","12","11","speed","3269","word","very_low","word",0.529,FALSE
"21359","12","11","speed","3175","word","very_low","word",0.554,FALSE
"21360","12","11","speed","2834","word","low","word",0.491,FALSE
"21361","12","11","speed","1019","word","high","word",0.367,FALSE
"21362","12","11","speed","3006","word","very_low","word",0.374,FALSE
"21363","12","11","speed","5279","nonword","nw_low","nonword",0.616,FALSE
"21364","12","11","speed","1170","word","high","word",0.541,FALSE
"21365","12","11","speed","4294","nonword","nw_high","nonword",0.615,FALSE
"21366","12","11","speed","5617","nonword","nw_low","nonword",0.454,FALSE
"21367","12","11","speed","2583","word","low","word",0.56,FALSE
"21368","12","11","speed","1335","word","high","word",0.541,FALSE
"21369","12","11","speed","2367","word","low","word",0.447,FALSE
"21370","12","11","speed","6203","nonword","nw_very_low","word",0.603,FALSE
"21371","12","11","speed","1491","word","high","word",0.535,FALSE
"21372","12","11","speed","1441","word","high","word",0.404,FALSE
"21373","12","11","speed","6008","nonword","nw_very_low","nonword",0.572,FALSE
"21374","12","11","speed","3412","word","very_low","word",0.604,FALSE
"21375","12","11","speed","6333","nonword","nw_very_low","word",0.859,FALSE
"21376","12","11","speed","2502","word","low","nonword",0.58,FALSE
"21377","12","11","speed","6294","nonword","nw_very_low","nonword",0.865,FALSE
"21378","12","11","speed","5714","nonword","nw_low","nonword",0.618,FALSE
"21379","12","11","speed","6737","nonword","nw_very_low","nonword",0.484,FALSE
"21380","12","11","speed","3626","word","very_low","nonword",0.479,FALSE
"21381","12","11","speed","3285","word","very_low","word",0.479,FALSE
"21382","12","11","speed","3619","word","very_low","word",0.479,FALSE
"21383","12","11","speed","5030","nonword","nw_low","word",0.491,FALSE
"21384","12","11","speed","5024","nonword","nw_low","nonword",0.566,FALSE
"21385","12","11","speed","3552","word","very_low","word",0.586,FALSE
"21386","12","11","speed","2034","word","low","word",0.497,FALSE
"21387","12","11","speed","3368","word","very_low","word",0.522,FALSE
"21388","12","11","speed","1510","word","high","word",0.373,FALSE
"21389","12","11","speed","6238","nonword","nw_very_low","nonword",0.771,FALSE
"21390","12","11","speed","4311","nonword","nw_high","nonword",0.649,FALSE
"21391","12","11","speed","4682","nonword","nw_high","nonword",0.876,FALSE
"21392","12","11","speed","5552","nonword","nw_low","nonword",0.364,FALSE
"21393","12","11","speed","4066","nonword","nw_high","nonword",0.367,FALSE
"21394","12","11","speed","6220","nonword","nw_very_low","nonword",0.367,FALSE
"21395","12","11","speed","2069","word","low","nonword",0.41,FALSE
"21396","12","11","speed","1208","word","high","word",0.429,FALSE
"21397","12","11","speed","1814","word","high","word",0.521,FALSE
"21398","12","11","speed","5793","nonword","nw_low","nonword",0.541,FALSE
"21399","12","11","speed","2151","word","low","word",0.51,FALSE
"21400","12","11","speed","6024","nonword","nw_very_low","word",0.535,FALSE
"21401","12","11","speed","3093","word","very_low","nonword",0.702,FALSE
"21402","12","11","speed","4520","nonword","nw_high","nonword",0.846,FALSE
"21403","12","11","speed","1179","word","high","word",0.55,FALSE
"21404","12","11","speed","6208","nonword","nw_very_low","word",0.404,FALSE
"21405","12","11","speed","5694","nonword","nw_low","nonword",0.385,FALSE
"21406","12","11","speed","5483","nonword","nw_low","nonword",0.397,FALSE
"21407","12","11","speed","4221","nonword","nw_high","nonword",0.373,FALSE
"21408","12","11","speed","3174","word","very_low","nonword",0.38,FALSE
"21409","12","11","speed","5457","nonword","nw_low","nonword",0.61,FALSE
"21410","12","11","speed","6241","nonword","nw_very_low","nonword",0.555,FALSE
"21411","12","11","speed","5417","nonword","nw_low","nonword",0.715,FALSE
"21412","12","11","speed","5374","nonword","nw_low","nonword",0.348,FALSE
"21413","12","11","speed","1063","word","high","nonword",0.31,FALSE
"21414","12","11","speed","4094","nonword","nw_high","word",0.392,FALSE
"21415","12","11","speed","6558","nonword","nw_very_low","nonword",0.441,FALSE
"21416","12","11","speed","1462","word","high","nonword",0.541,FALSE
"21417","12","11","speed","4727","nonword","nw_high","nonword",0.63,FALSE
"21418","12","11","speed","4041","nonword","nw_high","word",0.828,FALSE
"21419","12","12","accuracy","4695","nonword","nw_high","nonword",0.723,FALSE
"21420","12","12","accuracy","1315","word","high","word",0.479,FALSE
"21421","12","12","accuracy","5476","nonword","nw_low","nonword",0.434,FALSE
"21422","12","12","accuracy","5207","nonword","nw_low","nonword",0.423,FALSE
"21423","12","12","accuracy","3582","word","very_low","word",0.528,FALSE
"21424","12","12","accuracy","5550","nonword","nw_low","nonword",0.572,FALSE
"21425","12","12","accuracy","2652","word","low","word",0.784,FALSE
"21426","12","12","accuracy","4791","nonword","nw_high","nonword",0.733,FALSE
"21427","12","12","accuracy","5801","nonword","nw_low","nonword",0.908,FALSE
"21428","12","12","accuracy","5531","nonword","nw_low","nonword",0.466,FALSE
"21429","12","12","accuracy","6429","nonword","nw_very_low","nonword",0.361,FALSE
"21430","12","12","accuracy","4188","nonword","nw_high","nonword",0.366,FALSE
"21431","12","12","accuracy","4580","nonword","nw_high","nonword",0.479,FALSE
"21432","12","12","accuracy","4771","nonword","nw_high","nonword",0.373,FALSE
"21433","12","12","accuracy","6025","nonword","nw_very_low","nonword",0.342,FALSE
"21434","12","12","accuracy","6522","nonword","nw_very_low","nonword",0.566,FALSE
"21435","12","12","accuracy","6476","nonword","nw_very_low","nonword",0.472,FALSE
"21436","12","12","accuracy","5713","nonword","nw_low","nonword",0.416,FALSE
"21437","12","12","accuracy","2393","word","low","nonword",0.447,FALSE
"21438","12","12","accuracy","6609","nonword","nw_very_low","nonword",0.575,FALSE
"21439","12","12","accuracy","3474","word","very_low","nonword",0.479,FALSE
"21440","12","12","accuracy","1495","word","high","nonword",0.431,FALSE
"21441","12","12","accuracy","1713","word","high","word",0.575,FALSE
"21442","12","12","accuracy","2028","word","low","word",1.094,FALSE
"21443","12","12","accuracy","6332","nonword","nw_very_low","nonword",1.337,FALSE
"21444","12","12","accuracy","5561","nonword","nw_low","nonword",0.56,FALSE
"21445","12","12","accuracy","6555","nonword","nw_very_low","nonword",0.628,FALSE
"21446","12","12","accuracy","4279","nonword","nw_high","nonword",0.509,FALSE
"21447","12","12","accuracy","1648","word","high","word",0.56,FALSE
"21448","12","12","accuracy","4256","nonword","nw_high","nonword",0.547,FALSE
"21449","12","12","accuracy","1611","word","high","word",0.584,FALSE
"21450","12","12","accuracy","5773","nonword","nw_low","nonword",0.964,FALSE
"21451","12","12","accuracy","2149","word","low","word",0.66,FALSE
"21452","12","12","accuracy","1472","word","high","word",0.447,FALSE
"21453","12","12","accuracy","1276","word","high","word",0.404,FALSE
"21454","12","12","accuracy","3629","word","very_low","word",0.641,FALSE
"21455","12","12","accuracy","1310","word","high","word",0.454,FALSE
"21456","12","12","accuracy","3544","word","very_low","word",0.528,FALSE
"21457","12","12","accuracy","1764","word","high","word",0.486,FALSE
"21458","12","12","accuracy","3543","word","very_low","word",0.497,FALSE
"21459","12","12","accuracy","6268","nonword","nw_very_low","nonword",0.678,FALSE
